fecha,nivel_msnm,area_km2,volumen_Mm3,precipitacion_Mm3,afluente_corregido_Mm3,evaporacion_Mm3,descarga_orificio_Mm3,descarga_herradura_Mm3,descarga_total_Mm3,variacion_almacenamiento_Mm3,abstracciones_Mm3,regimen_estructura,evaluable
1997-06-01,3014.216,54.540,1813.148,0.004363,0.190688,0.235532,0.000000,0.000000,0.000000,-0.011616,-0.028864,sin descarga,si
1997-06-02,3014.216,54.540,1813.386,0.004363,0.177804,0.241340,0.000000,0.000000,0.000000,0.237393,-0.296566,sin descarga,si
1997-06-03,3014.216,54.540,1813.623,0.331059,0.182405,0.226423,0.000000,0.000000,0.000000,0.237393,0.049647,sin descarga,si
1997-06-04,3014.226,54.560,1813.860,1.385279,0.320695,0.163489,0.000000,0.000000,0.000000,0.237393,1.305092,sin descarga,si
1997-06-05,3014.236,54.579,1814.098,0.129898,0.464349,0.190344,0.000000,0.000000,0.000000,0.237393,0.166509,sin descarga,si
1997-06-06,3014.256,54.613,1814.335,0.073181,0.364810,0.198272,0.000000,0.000000,0.000000,0.237393,0.002326,sin descarga,si
1997-06-07,3014.266,54.628,1814.573,0.044249,0.309643,0.234520,0.000000,0.000000,0.000000,0.237393,-0.118021,sin descarga,si
1997-06-08,3014.266,54.628,1814.810,0.164978,0.276919,0.180957,0.000000,0.000000,0.000000,0.237393,0.023547,sin descarga,si
1997-06-09,3014.266,54.628,1815.047,0.095600,0.252265,0.193822,0.000000,0.000000,0.000000,0.237393,-0.083350,sin descarga,si
1997-06-10,3014.276,54.644,1815.285,0.000000,0.228127,0.213274,0.000000,0.000000,0.000000,0.237393,-0.222540,sin descarga,si
1997-06-11,3014.276,54.644,1815.522,0.067758,0.209072,0.160325,0.000000,0.000000,0.000000,0.237393,-0.120887,sin descarga,si
1997-06-12,3014.276,54.644,1815.760,0.174314,0.196898,0.195952,0.000000,0.000000,0.000000,0.237393,-0.062134,sin descarga,si
1997-06-13,3014.276,54.644,1815.997,0.390156,0.211019,0.232892,0.000000,0.000000,0.000000,0.237393,0.130891,sin descarga,si
1997-06-14,3014.276,54.644,1816.234,0.027868,0.224333,0.230952,0.000000,0.000000,0.000000,0.237393,-0.216144,sin descarga,si
1997-06-15,3014.276,54.644,1816.472,0.000000,0.199584,0.203302,0.000000,0.000000,0.000000,0.237393,-0.241111,sin descarga,si
1997-06-16,3014.286,54.658,1816.709,0.000000,0.184327,0.230276,0.000000,0.000000,0.000000,0.237393,-0.283343,sin descarga,si
1997-06-17,3014.286,54.658,1816.947,0.000000,0.172527,0.190211,0.000000,0.000000,0.000000,0.237393,-0.255077,sin descarga,si
1997-06-18,3014.286,54.658,1817.184,0.278758,0.174548,0.174005,0.000000,0.000000,0.000000,0.237393,0.041908,sin descarga,si
1997-06-19,3014.236,54.579,1817.421,0.225411,0.188168,0.239983,0.000000,0.000000,0.000000,0.237393,-0.063797,sin descarga,si
1997-06-20,3014.236,54.579,1817.659,0.004366,0.182325,0.185022,0.000000,0.000000,0.000000,0.237393,-0.235724,sin descarga,si
1997-06-21,3014.226,54.560,1817.896,0.002182,0.167512,0.178820,0.000000,0.000000,0.000000,0.237393,-0.246519,sin descarga,si
1997-06-22,3014.226,54.560,1818.134,0.004365,0.157581,0.200945,0.000000,0.000000,0.000000,0.237393,-0.276392,sin descarga,si
1997-06-23,3014.216,54.540,1818.371,0.062721,0.149351,0.194190,0.000000,0.000000,0.000000,0.237393,-0.219511,sin descarga,si
1997-06-24,3014.216,54.540,1818.608,0.008726,0.142094,0.231168,0.000000,0.000000,0.000000,0.237393,-0.317741,sin descarga,si
1997-06-25,3014.206,54.519,1818.846,0.201720,0.140817,0.198640,0.000000,0.000000,0.000000,0.237393,-0.093496,sin descarga,si
1997-06-26,3014.196,54.496,1819.083,0.555312,0.175086,0.143269,0.000000,0.000000,0.000000,0.237393,0.349736,sin descarga,si
1997-06-27,3014.196,54.496,1819.321,0.004360,0.208926,0.220245,0.000000,0.000000,0.000000,0.237393,-0.244353,sin descarga,si
1997-06-28,3014.186,54.470,1819.558,0.000000,0.181611,0.259007,0.000000,0.000000,0.000000,0.237393,-0.314788,sin descarga,si
1997-06-29,3014.206,54.519,1819.795,0.109038,0.168243,0.239011,0.000000,0.000000,0.000000,0.237393,-0.199123,sin descarga,si
1997-06-30,3014.216,54.540,1820.033,0.642483,0.203908,0.184509,0.000000,0.000000,0.000000,0.237393,0.424488,sin descarga,si
1997-07-01,3014.226,54.560,1820.270,0.451757,0.285826,0.254168,0.000000,0.000000,0.000000,0.237393,0.246022,sin descarga,si
1997-07-02,3014.236,54.579,1820.701,0.220499,0.297949,0.202624,0.000000,0.000000,0.000000,0.430588,-0.114764,sin descarga,si
1997-07-03,3014.246,54.597,1821.131,0.070430,0.268421,0.174300,0.000000,0.000000,0.000000,0.430588,-0.266036,sin descarga,si
1997-07-04,3014.246,54.597,1821.562,0.198732,0.245594,0.151588,0.000000,0.000000,0.000000,0.430588,-0.137850,sin descarga,si
1997-07-05,3014.246,54.597,1821.992,0.213473,0.240196,0.168376,0.000000,0.000000,0.000000,0.430588,-0.145295,sin descarga,si
1997-07-06,3014.256,54.613,1822.423,0.392121,0.255567,0.197617,0.000000,0.000000,0.000000,0.430588,0.019484,sin descarga,si
1997-07-07,3014.266,54.628,1822.854,0.360002,0.290598,0.210675,0.000000,0.000000,0.000000,0.430588,0.009337,sin descarga,si
1997-07-08,3014.276,54.644,1823.284,0.478679,0.328931,0.225078,0.000000,0.000000,0.000000,0.430588,0.151945,sin descarga,si
1997-07-09,3014.276,54.644,1823.715,0.556820,0.396897,0.177756,0.000000,0.000000,0.000000,0.430588,0.345373,sin descarga,si
1997-07-10,3014.326,54.717,1824.145,0.468922,0.457064,0.190469,0.000000,0.000000,0.000000,0.430588,0.304930,sin descarga,si
1997-07-11,3014.326,54.717,1824.576,0.384111,0.474976,0.197719,0.000000,0.000000,0.000000,0.430588,0.230781,sin descarga,si
1997-07-12,3014.346,54.746,1825.007,0.684868,0.530495,0.194018,0.000000,0.000000,0.000000,0.430588,0.590757,sin descarga,si
1997-07-13,3014.356,54.759,1825.437,0.446287,0.598338,0.126877,0.000000,0.000000,0.000000,0.430588,0.487160,sin descarga,si
1997-07-14,3014.366,54.772,1825.868,0.376285,0.577790,0.233028,0.000050,0.000000,0.000050,0.430588,0.290409,superficie libre,si
1997-07-15,3014.376,54.785,1826.298,0.481564,0.571944,0.208185,0.000207,0.000000,0.000207,0.430588,0.414529,superficie libre,si
1997-07-16,3014.386,54.799,1826.729,0.202755,0.538063,0.239881,0.000423,0.000000,0.000423,0.430588,0.069926,superficie libre,si
1997-07-17,3014.396,54.812,1827.160,0.518518,0.514764,0.231195,0.000684,0.000000,0.000684,0.430588,0.370815,superficie libre,si
1997-07-18,3014.426,54.847,1827.590,0.217743,0.514066,0.170355,0.001685,0.000000,0.001685,0.430588,0.129181,superficie libre,si
1997-07-19,3014.436,54.857,1828.021,0.730701,0.546017,0.198035,0.002080,0.000000,0.002080,0.430588,0.646015,superficie libre,si
1997-07-20,3014.436,54.857,1828.451,0.472871,0.644832,0.177464,0.002080,0.000000,0.002080,0.430588,0.507571,superficie libre,si
1997-07-21,3014.436,54.857,1828.882,0.488231,0.651150,0.173020,0.002080,0.000000,0.002080,0.430588,0.533694,superficie libre,si
1997-07-22,3014.436,54.857,1829.312,0.369739,0.634318,0.248285,0.002080,0.000000,0.002080,0.430588,0.323104,superficie libre,si
1997-07-23,3014.436,54.857,1829.743,0.172801,0.550763,0.228262,0.002080,0.000000,0.002080,0.430588,0.062634,superficie libre,si
1997-07-24,3014.446,54.866,1830.174,0.091078,0.445786,0.249312,0.002502,0.000000,0.002502,0.430588,-0.145538,superficie libre,si
1997-07-25,3014.456,54.874,1830.604,0.186024,0.380852,0.210388,0.002948,0.000000,0.002948,0.430588,-0.077048,superficie libre,si
1997-07-26,3014.456,54.874,1831.035,0.162977,0.342610,0.171674,0.002948,0.000000,0.002948,0.430588,-0.099624,superficie libre,si
1997-07-27,3014.466,54.882,1831.465,0.407224,0.347852,0.221778,0.003419,0.000000,0.003419,0.430588,0.099292,superficie libre,si
1997-07-28,3014.476,54.889,1831.896,0.251393,0.375356,0.178144,0.003912,0.000000,0.003912,0.430588,0.014107,superficie libre,si
1997-07-29,3014.476,54.889,1832.327,0.057634,0.341192,0.230975,0.003912,0.000000,0.003912,0.430588,-0.266648,superficie libre,si
1997-07-30,3014.486,54.897,1832.757,0.110891,0.295622,0.199604,0.004427,0.000000,0.004427,0.430588,-0.228106,superficie libre,si
1997-07-31,3014.496,54.904,1833.188,0.115847,0.264432,0.233726,0.004962,0.000000,0.004962,0.430588,-0.288996,superficie libre,si
1997-08-01,3014.506,54.911,1833.618,0.006589,0.240514,0.198202,0.005518,0.000000,0.005518,0.430588,-0.387205,superficie libre,si
1997-08-02,3014.516,54.919,1833.698,0.091714,0.221183,0.183648,0.006093,0.000000,0.006093,0.079736,0.043419,superficie libre,si
1997-08-03,3014.526,54.926,1833.778,0.053828,0.205252,0.209158,0.006687,0.000000,0.006687,0.079736,-0.036501,superficie libre,si
1997-08-04,3014.536,54.933,1833.858,0.105472,0.191897,0.250688,0.007298,0.000000,0.007298,0.079736,-0.040353,superficie libre,si
1997-08-05,3014.546,54.940,1833.937,0.286239,0.197962,0.247534,0.007928,0.000000,0.007928,0.079736,0.149003,superficie libre,si
1997-08-06,3014.556,54.947,1834.017,0.153303,0.210391,0.172810,0.008574,0.000000,0.008574,0.079736,0.102574,superficie libre,si
1997-08-07,3014.566,54.955,1834.097,0.059900,0.193966,0.229435,0.009237,0.000000,0.009237,0.079736,-0.064542,superficie libre,si
1997-08-08,3014.566,54.955,1834.176,0.412708,0.213477,0.235782,0.009237,0.000000,0.009237,0.079736,0.301430,superficie libre,si
1997-08-09,3014.576,54.961,1834.256,0.277555,0.260532,0.192612,0.009916,0.000000,0.009916,0.079736,0.255822,superficie libre,si
1997-08-10,3014.586,54.967,1834.336,0.047272,0.252331,0.153057,0.010612,0.000000,0.010612,0.079736,0.056198,superficie libre,si
1997-08-11,3014.586,54.967,1834.416,0.154458,0.227722,0.175181,0.010612,0.000000,0.010612,0.079736,0.116651,superficie libre,si
1997-08-12,3014.596,54.973,1834.495,0.261123,0.229125,0.185810,0.011323,0.000000,0.011323,0.079736,0.213380,superficie libre,si
1997-08-13,3014.596,54.973,1834.575,0.704208,0.313310,0.184710,0.011323,0.000000,0.011323,0.079736,0.741749,superficie libre,si
1997-08-14,3014.606,54.979,1834.655,0.070373,0.383707,0.167961,0.012048,0.000000,0.012048,0.079736,0.194334,superficie libre,si
1997-08-15,3014.616,54.985,1834.735,0.032441,0.317606,0.203280,0.012789,0.000000,0.012789,0.079736,0.054242,superficie libre,si
1997-08-16,3014.616,54.985,1834.814,0.073130,0.279139,0.209163,0.012789,0.000000,0.012789,0.079736,0.050580,superficie libre,si
1997-08-17,3014.616,54.985,1834.894,0.158907,0.255723,0.315147,0.012789,0.000000,0.012789,0.079736,0.006957,superficie libre,si
1997-08-18,3014.626,54.991,1834.974,0.061040,0.237726,0.293265,0.013545,0.000000,0.013545,0.079736,-0.087781,superficie libre,si
1997-08-19,3014.626,54.991,1835.054,0.220513,0.229034,0.228651,0.013545,0.000000,0.013545,0.079736,0.127614,superficie libre,si
1997-08-20,3014.636,54.996,1835.133,0.285981,0.244143,0.217896,0.014315,0.000000,0.014315,0.079736,0.218178,superficie libre,si
1997-08-21,3014.646,55.002,1835.213,0.740877,0.336978,0.150706,0.015098,0.000000,0.015098,0.079736,0.832315,superficie libre,si
1997-08-22,3014.646,55.002,1835.293,0.215058,0.426227,0.132445,0.015098,0.000000,0.015098,0.079736,0.414005,superficie libre,si
1997-08-23,3014.656,55.007,1835.373,0.025853,0.363304,0.250944,0.015896,0.000000,0.015896,0.079736,0.042581,superficie libre,si
1997-08-24,3014.676,55.017,1835.452,0.055017,0.311826,0.175395,0.017532,0.000000,0.017532,0.079736,0.094180,superficie libre,si
1997-08-25,3014.676,55.017,1835.532,0.045114,0.277656,0.143155,0.017532,0.000000,0.017532,0.079736,0.082347,superficie libre,si
1997-08-26,3014.686,55.022,1835.612,0.440728,0.295957,0.179703,0.018369,0.000000,0.018369,0.079736,0.458877,superficie libre,si
1997-08-27,3014.686,55.022,1835.691,0.654215,0.411937,0.232634,0.018369,0.000000,0.018369,0.079736,0.735412,superficie libre,si
1997-08-28,3014.696,55.027,1835.771,0.002201,0.456546,0.235957,0.019220,0.000000,0.019220,0.079736,0.123833,superficie libre,si
1997-08-29,3014.696,55.027,1835.851,0.000000,0.371283,0.130002,0.019220,0.000000,0.019220,0.079736,0.142325,superficie libre,si
1997-08-30,3014.696,55.027,1835.931,0.000000,0.319790,0.190972,0.019220,0.000000,0.019220,0.079736,0.029862,superficie libre,si
1997-08-31,3014.696,55.027,1836.010,0.051175,0.284225,0.201152,0.019220,0.000000,0.019220,0.079736,0.035292,superficie libre,si
1997-09-01,3014.696,55.027,1836.090,0.084742,0.256749,0.196585,0.019220,0.000000,0.019220,0.079736,0.045949,superficie libre,si
1997-09-02,3014.696,55.027,1835.982,0.122711,0.234906,0.215542,0.019220,0.000000,0.019220,-0.107840,0.230695,superficie libre,si
1997-09-03,3014.696,55.027,1835.874,0.000000,0.217111,0.202500,0.019220,0.000000,0.019220,-0.107840,0.103231,superficie libre,si
1997-09-04,3014.696,55.027,1835.767,0.004402,0.202293,0.192128,0.019220,0.000000,0.019220,-0.107840,0.103188,superficie libre,si
1997-09-05,3014.696,55.027,1835.659,0.025313,0.189769,0.217028,0.019220,0.000000,0.019220,-0.107840,0.086674,superficie libre,si
1997-09-06,3014.696,55.027,1835.551,0.002201,0.179039,0.172098,0.019220,0.000000,0.019220,-0.107840,0.097763,superficie libre,si
1997-09-07,3014.686,55.022,1835.443,0.082533,0.169750,0.219649,0.018369,0.000000,0.018369,-0.107840,0.122106,superficie libre,si
1997-09-08,3014.686,55.022,1835.335,0.134254,0.161660,0.259953,0.018369,0.000000,0.018369,-0.107840,0.125432,superficie libre,si
1997-09-09,3014.676,55.017,1835.227,0.067671,0.154546,0.230660,0.017532,0.000000,0.017532,-0.107840,0.081866,superficie libre,si
1997-09-10,3014.676,55.017,1835.120,0.004401,0.148213,0.265624,0.017532,0.000000,0.017532,-0.107840,-0.022701,superficie libre,si
1997-09-11,3014.676,55.017,1835.012,0.338357,0.161873,0.182933,0.017532,0.000000,0.017532,-0.107840,0.407606,superficie libre,si
1997-09-12,3014.676,55.017,1834.904,0.025308,0.180580,0.188435,0.017532,0.000000,0.017532,-0.107840,0.107762,superficie libre,si
1997-09-13,3014.676,55.017,1834.796,0.000000,0.163907,0.247083,0.017532,0.000000,0.017532,-0.107840,0.007132,superficie libre,si
1997-09-14,3014.676,55.017,1834.688,0.053917,0.155224,0.242599,0.017532,0.000000,0.017532,-0.107840,0.056850,superficie libre,si
1997-09-15,3014.676,55.017,1834.580,0.000000,0.148694,0.180154,0.017532,0.000000,0.017532,-0.107840,0.058848,superficie libre,si
1997-09-16,3014.676,55.017,1834.473,0.002201,0.142840,0.152921,0.017532,0.000000,0.017532,-0.107840,0.082428,superficie libre,si
1997-09-17,3014.676,55.017,1834.365,0.028059,0.137566,0.148629,0.017532,0.000000,0.017532,-0.107840,0.107304,superficie libre,si
1997-09-18,3014.676,55.017,1834.257,0.066571,0.132798,0.212477,0.017532,0.000000,0.017532,-0.107840,0.077201,superficie libre,si
1997-09-19,3014.666,55.012,1834.149,0.019804,0.128465,0.181294,0.016707,0.000000,0.016707,-0.107840,0.058109,superficie libre,si
1997-09-20,3014.656,55.007,1834.041,0.000000,0.124494,0.212961,0.015896,0.000000,0.015896,-0.107840,0.003477,superficie libre,si
1997-09-21,3014.646,55.002,1833.933,0.004400,0.120837,0.155601,0.015098,0.000000,0.015098,-0.107840,0.062378,superficie libre,si
1997-09-22,3014.616,54.985,1833.825,0.000000,0.117460,0.160116,0.012789,0.000000,0.012789,-0.107840,0.052394,superficie libre,si
1997-09-23,3014.616,54.985,1833.718,0.017045,0.114330,0.193492,0.012789,0.000000,0.012789,-0.107840,0.032934,superficie libre,si
1997-09-24,3014.616,54.985,1833.610,0.057734,0.111428,0.180076,0.012789,0.000000,0.012789,-0.107840,0.084138,superficie libre,si
1997-09-25,3014.616,54.985,1833.502,0.051136,0.108734,0.197039,0.012789,0.000000,0.012789,-0.107840,0.057882,superficie libre,si
1997-09-26,3014.616,54.985,1833.394,0.014846,0.106217,0.183348,0.012789,0.000000,0.012789,-0.107840,0.032767,superficie libre,si
1997-09-27,3014.616,54.985,1833.286,0.021444,0.103856,0.208861,0.012789,0.000000,0.012789,-0.107840,0.011490,superficie libre,si
1997-09-28,3014.606,54.979,1833.178,0.021442,0.101637,0.186929,0.012048,0.000000,0.012048,-0.107840,0.031941,superficie libre,si
1997-09-29,3014.606,54.979,1833.071,0.000000,0.099546,0.203203,0.012048,0.000000,0.012048,-0.107840,-0.007865,superficie libre,si
1997-09-30,3014.606,54.979,1832.963,0.561887,0.130669,0.163288,0.012048,0.000000,0.012048,-0.107840,0.625060,superficie libre,si
1997-10-01,3014.606,54.979,1832.855,0.392552,0.199190,0.227806,0.012048,0.000000,0.012048,-0.107840,0.459727,superficie libre,si
1997-10-02,3014.616,54.985,1832.698,0.013196,0.204736,0.224614,0.012789,0.000000,0.012789,-0.156871,0.137400,superficie libre,si
1997-10-03,3014.616,54.985,1832.541,0.002199,0.180598,0.266787,0.012789,0.000000,0.012789,-0.156871,0.060092,superficie libre,si
1997-10-04,3014.626,54.991,1832.384,0.000000,0.168973,0.254607,0.013545,0.000000,0.013545,-0.156871,0.057693,superficie libre,si
1997-10-05,3014.636,54.996,1832.227,0.000000,0.160254,0.210636,0.014315,0.000000,0.014315,-0.156871,0.092175,superficie libre,si
1997-10-06,3014.636,54.996,1832.071,0.083594,0.152594,0.208876,0.014315,0.000000,0.014315,-0.156871,0.169869,superficie libre,si
1997-10-07,3014.636,54.996,1831.914,0.090744,0.145825,0.240719,0.014315,0.000000,0.014315,-0.156871,0.138407,superficie libre,si
1997-10-08,3014.636,54.996,1831.757,0.000000,0.139786,0.174806,0.014315,0.000000,0.014315,-0.156871,0.107536,superficie libre,si
1997-10-09,3014.636,54.996,1831.600,0.008799,0.134349,0.239454,0.014315,0.000000,0.014315,-0.156871,0.046251,superficie libre,si
1997-10-10,3014.636,54.996,1831.443,0.002200,0.129432,0.221030,0.014315,0.000000,0.014315,-0.156871,0.053158,superficie libre,si
1997-10-11,3014.636,54.996,1831.286,0.000000,0.124960,0.158362,0.014315,0.000000,0.014315,-0.156871,0.109155,superficie libre,si
1997-10-12,3014.626,54.991,1831.129,0.256257,0.130064,0.215096,0.013545,0.000000,0.013545,-0.156871,0.314551,superficie libre,si
1997-10-13,3014.616,54.985,1830.972,0.238635,0.145664,0.191430,0.012789,0.000000,0.012789,-0.156871,0.336950,superficie libre,si
1997-10-14,3014.616,54.985,1830.816,0.009897,0.145740,0.202015,0.012789,0.000000,0.012789,-0.156871,0.097704,superficie libre,si
1997-10-15,3014.606,54.979,1830.659,0.266649,0.145922,0.269178,0.012048,0.000000,0.012048,-0.156871,0.288216,superficie libre,si
1997-10-16,3014.606,54.979,1830.502,0.078620,0.152843,0.207986,0.012048,0.000000,0.012048,-0.156871,0.168300,superficie libre,si
1997-10-17,3014.596,54.973,1830.345,0.067067,0.141770,0.200817,0.011323,0.000000,0.011323,-0.156871,0.153568,superficie libre,si
1997-10-18,3014.596,54.973,1830.188,0.042879,0.135391,0.218381,0.011323,0.000000,0.011323,-0.156871,0.105438,superficie libre,si
1997-10-19,3014.576,54.961,1830.031,0.000000,0.130299,0.205775,0.009916,0.000000,0.009916,-0.156871,0.071479,superficie libre,si
1997-10-20,3014.576,54.961,1829.874,0.119266,0.125686,0.191430,0.009916,0.000000,0.009916,-0.156871,0.200477,superficie libre,si
1997-10-21,3014.576,54.961,1829.718,0.385828,0.141341,0.236334,0.009916,0.000000,0.009916,-0.156871,0.437790,superficie libre,si
1997-10-22,3014.576,54.961,1829.561,0.053312,0.162845,0.286348,0.009916,0.000000,0.009916,-0.156871,0.076764,superficie libre,si
1997-10-23,3014.576,54.961,1829.404,0.014840,0.146358,0.219735,0.009916,0.000000,0.009916,-0.156871,0.088417,superficie libre,si
1997-10-24,3014.576,54.961,1829.247,0.000000,0.138756,0.203632,0.009916,0.000000,0.009916,-0.156871,0.082080,superficie libre,si
1997-10-25,3014.576,54.961,1829.090,0.000000,0.133259,0.266700,0.009916,0.000000,0.009916,-0.156871,0.013514,superficie libre,si
1997-10-26,3014.576,54.961,1828.933,0.000000,0.128289,0.172386,0.009916,0.000000,0.009916,-0.156871,0.102858,superficie libre,si
1997-10-27,3014.576,54.961,1828.776,0.045618,0.123776,0.171479,0.009916,0.000000,0.009916,-0.156871,0.144870,superficie libre,si
1997-10-28,3014.576,54.961,1828.619,0.018137,0.119663,0.188820,0.009916,0.000000,0.009916,-0.156871,0.095935,superficie libre,si
1997-10-29,3014.566,54.955,1828.463,0.037369,0.115893,0.202645,0.009237,0.000000,0.009237,-0.156871,0.098252,superficie libre,si
1997-10-30,3014.566,54.955,1828.306,0.008793,0.112426,0.203689,0.009237,0.000000,0.009237,-0.156871,0.065164,superficie libre,si
1997-10-31,3014.556,54.947,1828.149,0.006594,0.109221,0.193085,0.008574,0.000000,0.008574,-0.156871,0.071027,superficie libre,si
1997-11-01,3014.556,54.947,1827.992,0.000000,0.106250,0.234158,0.008574,0.000000,0.008574,-0.156871,0.020389,superficie libre,si
1997-11-02,3014.556,54.947,1827.748,0.000000,0.103486,0.176986,0.008574,0.000000,0.008574,-0.243958,0.161884,superficie libre,si
1997-11-03,3014.546,54.940,1827.504,0.000000,0.100907,0.185479,0.007928,0.000000,0.007928,-0.243958,0.151459,superficie libre,si
